transaction_id,customer_id,product_id,quantity,unit_price,total_amount,order_date
219,205,1,1,1591.98,1591.98,2025-07-24
1410,92,17,1,1321.33,1321.33,2025-07-24
1620,420,4,2,2454.84,4909.68,2025-07-24
3032,164,26,1,3172.93,3172.93,2025-07-24
3644,237,21,1,2505.63,2505.63,2025-07-24
3882,196,19,1,1812.99,1812.99,2025-07-24
4662,360,1,3,1591.98,4775.94,2025-07-24
6062,27,36,1,3262.33,3262.33,2025-07-24
6419,406,10,2,2876.08,5752.16,2025-07-24
6780,448,7,2,373.62,747.24,2025-07-24
597,32,3,1,2968.18,2968.18,2025-07-25
1138,329,22,1,687.05,687.05,2025-07-25
1733,289,4,1,2454.84,2454.84,2025-07-25
2996,368,26,2,3172.93,6345.86,2025-07-25
3288,114,32,3,806.52,2419.56,2025-07-25
4209,24,6,1,750.58,750.58,2025-07-25
4229,473,17,1,1321.33,1321.33,2025-07-25
4230,237,20,1,1271.23,1271.23,2025-07-25
4566,306,22,1,687.05,687.05,2025-07-25
5412,185,25,2,1905.87,3811.74,2025-07-25
5540,147,17,1,1321.33,1321.33,2025-07-25
6356,40,23,1,1274.76,1274.76,2025-07-25
7584,135,23,1,1274.76,1274.76,2025-07-25
9014,291,14,2,967.51,1935.02,2025-07-25
9925,130,22,1,687.05,687.05,2025-07-25
10750,370,22,2,687.05,1374.1,2025-07-25
11526,158,36,1,3262.33,3262.33,2025-07-25
1301,126,24,2,1560.49,3120.98,2025-07-26
1636,297,30,1,328.83,328.83,2025-07-26
2766,463,29,2,2430.8,4861.6,2025-07-26
3648,20,14,1,967.51,967.51,2025-07-26
3718,216,15,1,850.03,850.03,2025-07-26
3734,277,31,1,2489.05,2489.05,2025-07-26
4348,478,29,1,2430.8,2430.8,2025-07-26
5592,464,16,2,856.11,1712.22,2025-07-26
5868,145,28,1,2129.8,2129.8,2025-07-26
6436,10,2,1,3810.25,3810.25,2025-07-26
6943,183,30,1,328.83,328.83,2025-07-26
6967,500,29,1,2430.8,2430.8,2025-07-26
7027,432,32,1,806.52,806.52,2025-07-26
7374,117,26,2,3172.93,6345.86,2025-07-26
9096,431,4,1,2454.84,2454.84,2025-07-26
9998,455,30,2,328.83,657.66,2025-07-26
10200,455,24,1,1560.49,1560.49,2025-07-26
1143,155,18,3,2170.31,6510.93,2025-07-27
3881,59,15,1,850.03,850.03,2025-07-27
4848,496,19,1,1812.99,1812.99,2025-07-27
6210,213,25,1,1905.87,1905.87,2025-07-27
11069,122,14,2,967.51,1935.02,2025-07-27
11082,361,19,1,1812.99,1812.99,2025-07-27
11094,318,24,1,1560.49,1560.49,2025-07-27
238,232,11,1,229.25,229.25,2025-07-28
409,440,7,2,373.62,747.24,2025-07-28
1123,331,30,2,328.83,657.66,2025-07-28
2721,434,35,3,3867.68,11603.04,2025-07-28
3161,386,21,1,2505.63,2505.63,2025-07-28
3235,370,1,1,1591.98,1591.98,2025-07-28
4005,456,19,2,1812.99,3625.98,2025-07-28
4355,99,1,1,1591.98,1591.98,2025-07-28
4438,402,8,1,3484.78,3484.78,2025-07-28
5745,496,33,1,400.45,400.45,2025-07-28
6486,229,26,1,3172.93,3172.93,2025-07-28
9311,16,2,2,3810.25,7620.5,2025-07-28
9627,453,36,1,3262.33,3262.33,2025-07-28
9947,147,5,1,750.67,750.67,2025-07-28
10885,101,28,1,2129.8,2129.8,2025-07-28
10914,282,7,1,373.62,373.62,2025-07-28
11025,41,26,1,3172.93,3172.93,2025-07-28
11543,223,20,2,1271.23,2542.46,2025-07-28
386,438,16,1,856.11,856.11,2025-07-29
387,359,17,1,1321.33,1321.33,2025-07-29
871,367,26,1,3172.93,3172.93,2025-07-29
997,186,7,1,373.62,373.62,2025-07-29
1044,377,5,1,750.67,750.67,2025-07-29
1162,436,27,1,918.74,918.74,2025-07-29
1407,370,6,1,750.58,750.58,2025-07-29
1844,185,30,1,328.83,328.83,2025-07-29
3040,203,15,1,850.03,850.03,2025-07-29
3130,20,23,1,1274.76,1274.76,2025-07-29
4681,8,15,1,850.03,850.03,2025-07-29
5685,445,13,1,3354.9,3354.9,2025-07-29
6078,384,8,1,3484.78,3484.78,2025-07-29
6774,53,16,1,856.11,856.11,2025-07-29
6793,205,8,1,3484.78,3484.78,2025-07-29
7947,243,10,2,2876.08,5752.16,2025-07-29
8178,79,36,2,3262.33,6524.66,2025-07-29
8359,360,27,1,918.74,918.74,2025-07-29
8779,278,11,2,229.25,458.5,2025-07-29
9618,434,22,1,687.05,687.05,2025-07-29
10036,121,25,2,1905.87,3811.74,2025-07-29
10791,414,35,1,3867.68,3867.68,2025-07-29
11973,440,28,2,2129.8,4259.6,2025-07-29
1460,177,34,2,3803.21,7606.42,2025-07-30
1721,468,32,1,806.52,806.52,2025-07-30
2015,292,29,1,2430.8,2430.8,2025-07-30
2380,436,35,1,3867.68,3867.68,2025-07-30
2605,396,4,2,2454.84,4909.68,2025-07-30
3746,235,33,2,400.45,800.9,2025-07-30
4255,20,33,1,400.45,400.45,2025-07-30
4715,445,9,1,2464.29,2464.29,2025-07-30
6498,163,26,1,3172.93,3172.93,2025-07-30
6571,440,15,2,850.03,1700.06,2025-07-30
7146,430,2,1,3810.25,3810.25,2025-07-30
8911,406,18,1,2170.31,2170.31,2025-07-30
10907,375,5,1,750.67,750.67,2025-07-30
11917,127,10,1,2876.08,2876.08,2025-07-30
530,325,9,3,2464.29,7392.87,2025-07-31
961,213,26,1,3172.93,3172.93,2025-07-31
1275,265,2,2,3810.25,7620.5,2025-07-31
1299,323,33,1,400.45,400.45,2025-07-31
1566,122,8,1,3484.78,3484.78,2025-07-31
1683,366,15,2,850.03,1700.06,2025-07-31
2190,148,26,1,3172.93,3172.93,2025-07-31
2378,311,11,2,229.25,458.5,2025-07-31
2539,448,15,1,850.03,850.03,2025-07-31
3541,164,27,1,918.74,918.74,2025-07-31
3975,231,31,1,2489.05,2489.05,2025-07-31
5079,66,36,2,3262.33,6524.66,2025-07-31
8417,463,34,1,3803.21,3803.21,2025-07-31
9132,500,17,1,1321.33,1321.33,2025-07-31
9966,355,9,1,2464.29,2464.29,2025-07-31
10096,379,26,1,3172.93,3172.93,2025-07-31
10253,172,36,1,3262.33,3262.33,2025-07-31
10981,210,26,2,3172.93,6345.86,2025-07-31
11035,433,23,1,1274.76,1274.76,2025-07-31
11727,194,35,1,3867.68,3867.68,2025-07-31
292,411,8,1,3484.78,3484.78,2025-08-01
534,226,28,2,2129.8,4259.6,2025-08-01
1535,254,4,1,2454.84,2454.84,2025-08-01
1854,92,31,3,2489.05,7467.15,2025-08-01
2982,211,30,1,328.83,328.83,2025-08-01
3636,308,12,2,3884.15,7768.3,2025-08-01
7227,51,1,1,1591.98,1591.98,2025-08-01
9130,244,34,2,3803.21,7606.42,2025-08-01
10534,327,15,2,850.03,1700.06,2025-08-01
11208,348,34,1,3803.21,3803.21,2025-08-01
135,221,10,3,2876.08,8628.24,2025-08-02
173,324,29,1,2430.8,2430.8,2025-08-02
424,383,12,1,3884.15,3884.15,2025-08-02
1865,487,36,1,3262.33,3262.33,2025-08-02
1960,373,27,3,918.74,2756.22,2025-08-02
2438,449,7,1,373.62,373.62,2025-08-02
3380,392,17,1,1321.33,1321.33,2025-08-02
3448,402,32,1,806.52,806.52,2025-08-02
3449,107,21,2,2505.63,5011.26,2025-08-02
5201,210,24,1,1560.49,1560.49,2025-08-02
5810,384,20,1,1271.23,1271.23,2025-08-02
6178,400,27,1,918.74,918.74,2025-08-02
6913,260,24,1,1560.49,1560.49,2025-08-02
7387,485,17,1,1321.33,1321.33,2025-08-02
7973,80,6,2,750.58,1501.16,2025-08-02
8768,90,12,1,3884.15,3884.15,2025-08-02
10011,88,6,1,750.58,750.58,2025-08-02
10027,438,27,1,918.74,918.74,2025-08-02
849,331,22,1,687.05,687.05,2025-08-03
1575,112,2,1,3810.25,3810.25,2025-08-03
2144,195,8,1,3484.78,3484.78,2025-08-03
2600,205,14,1,967.51,967.51,2025-08-03
3381,418,21,1,2505.63,2505.63,2025-08-03
4141,278,22,2,687.05,1374.1,2025-08-03
4507,79,25,2,1905.87,3811.74,2025-08-03
4933,32,28,1,2129.8,2129.8,2025-08-03
5274,396,3,2,2968.18,5936.36,2025-08-03
6376,77,9,1,2464.29,2464.29,2025-08-03
8047,147,28,2,2129.8,4259.6,2025-08-03
9184,295,17,1,1321.33,1321.33,2025-08-03
9586,157,34,1,3803.21,3803.21,2025-08-03
9858,408,35,1,3867.68,3867.68,2025-08-03
9918,495,34,1,3803.21,3803.21,2025-08-03
9979,359,32,1,806.52,806.52,2025-08-03
10926,207,32,1,806.52,806.52,2025-08-03
11795,454,8,2,3484.78,6969.56,2025-08-03
437,395,2,1,3810.25,3810.25,2025-08-04
1223,99,23,1,1274.76,1274.76,2025-08-04
2230,354,24,1,1560.49,1560.49,2025-08-04
2377,244,11,1,229.25,229.25,2025-08-04
2430,402,14,1,967.51,967.51,2025-08-04
4884,217,21,1,2505.63,2505.63,2025-08-04
5044,463,18,2,2170.31,4340.62,2025-08-04
6111,53,18,2,2170.31,4340.62,2025-08-04
7598,144,16,1,856.11,856.11,2025-08-04
8481,377,25,1,1905.87,1905.87,2025-08-04
9616,471,29,1,2430.8,2430.8,2025-08-04
10189,119,27,1,918.74,918.74,2025-08-04
10308,411,12,1,3884.15,3884.15,2025-08-04
10414,164,17,1,1321.33,1321.33,2025-08-04
11303,279,25,3,1905.87,5717.61,2025-08-04
11730,400,36,2,3262.33,6524.66,2025-08-04
2658,210,6,1,750.58,750.58,2025-08-05
2961,429,28,1,2129.8,2129.8,2025-08-05
4291,38,28,1,2129.8,2129.8,2025-08-05
4749,262,13,2,3354.9,6709.8,2025-08-05
6072,4,25,2,1905.87,3811.74,2025-08-05
6529,376,31,1,2489.05,2489.05,2025-08-05
6604,483,3,1,2968.18,2968.18,2025-08-05
7219,238,10,2,2876.08,5752.16,2025-08-05
7828,153,30,2,328.83,657.66,2025-08-05
8558,1,22,1,687.05,687.05,2025-08-05
9051,499,9,1,2464.29,2464.29,2025-08-05
9210,387,4,1,2454.84,2454.84,2025-08-05
10208,464,24,1,1560.49,1560.49,2025-08-05
11230,328,12,1,3884.15,3884.15,2025-08-05
11464,229,19,1,1812.99,1812.99,2025-08-05
11628,27,2,1,3810.25,3810.25,2025-08-05
1043,77,19,1,1812.99,1812.99,2025-08-06
1904,77,10,1,2876.08,2876.08,2025-08-06
2794,497,6,1,750.58,750.58,2025-08-06
3476,479,8,1,3484.78,3484.78,2025-08-06
5932,287,12,2,3884.15,7768.3,2025-08-06
6691,413,15,1,850.03,850.03,2025-08-06
7034,289,12,2,3884.15,7768.3,2025-08-06
7235,37,14,1,967.51,967.51,2025-08-06
8865,242,29,1,2430.8,2430.8,2025-08-06
9129,179,18,1,2170.31,2170.31,2025-08-06
9234,366,15,2,850.03,1700.06,2025-08-06
10569,238,34,1,3803.21,3803.21,2025-08-06
11778,164,15,2,850.03,1700.06,2025-08-06
2562,406,15,1,850.03,850.03,2025-08-07
3133,290,6,1,750.58,750.58,2025-08-07
4190,148,12,1,3884.15,3884.15,2025-08-07
4278,53,16,1,856.11,856.11,2025-08-07
4783,77,18,3,2170.31,6510.93,2025-08-07
5554,497,9,2,2464.29,4928.58,2025-08-07
6239,489,25,2,1905.87,3811.74,2025-08-07
6352,329,19,1,1812.99,1812.99,2025-08-07
6503,205,13,1,3354.9,3354.9,2025-08-07
10196,463,29,1,2430.8,2430.8,2025-08-07
10690,242,32,1,806.52,806.52,2025-08-07
11486,365,34,1,3803.21,3803.21,2025-08-07
11572,473,34,1,3803.21,3803.21,2025-08-07
11623,8,15,1,850.03,850.03,2025-08-07
11896,467,12,1,3884.15,3884.15,2025-08-07
166,343,31,1,2489.05,2489.05,2025-08-08
565,86,12,1,3884.15,3884.15,2025-08-08
971,349,27,1,918.74,918.74,2025-08-08
1638,464,36,2,3262.33,6524.66,2025-08-08
2170,90,15,1,850.03,850.03,2025-08-08
2499,280,34,1,3803.21,3803.21,2025-08-08
2564,496,20,1,1271.23,1271.23,2025-08-08
2689,236,16,1,856.11,856.11,2025-08-08
3848,270,25,1,1905.87,1905.87,2025-08-08
3910,214,26,1,3172.93,3172.93,2025-08-08
4279,262,24,2,1560.49,3120.98,2025-08-08
4353,410,33,2,400.45,800.9,2025-08-08
4550,446,31,1,2489.05,2489.05,2025-08-08
4704,20,11,1,229.25,229.25,2025-08-08
5244,213,27,1,918.74,918.74,2025-08-08
6975,172,25,1,1905.87,1905.87,2025-08-08
7506,301,12,1,3884.15,3884.15,2025-08-08
8136,34,34,2,3803.21,7606.42,2025-08-08
8330,203,7,2,373.62,747.24,2025-08-08
8788,267,11,1,229.25,229.25,2025-08-08
9079,497,19,1,1812.99,1812.99,2025-08-08
9425,86,23,1,1274.76,1274.76,2025-08-08
9467,156,14,1,967.51,967.51,2025-08-08
11125,27,34,2,3803.21,7606.42,2025-08-08
906,343,22,1,687.05,687.05,2025-08-09
1243,270,33,1,400.45,400.45,2025-08-09
1281,406,1,1,1591.98,1591.98,2025-08-09
1870,229,21,1,2505.63,2505.63,2025-08-09
1912,499,11,1,229.25,229.25,2025-08-09
2557,239,17,1,1321.33,1321.33,2025-08-09
3020,315,30,1,328.83,328.83,2025-08-09
3211,406,23,1,1274.76,1274.76,2025-08-09
3337,233,34,1,3803.21,3803.21,2025-08-09
3532,105,35,1,3867.68,3867.68,2025-08-09
4465,308,9,2,2464.29,4928.58,2025-08-09
4680,83,28,2,2129.8,4259.6,2025-08-09
5086,247,28,1,2129.8,2129.8,2025-08-09
6999,213,29,1,2430.8,2430.8,2025-08-09
7341,138,35,1,3867.68,3867.68,2025-08-09
8024,463,34,1,3803.21,3803.21,2025-08-09
8191,162,3,1,2968.18,2968.18,2025-08-09
8319,228,10,2,2876.08,5752.16,2025-08-09
8320,427,10,1,2876.08,2876.08,2025-08-09
10413,3,15,2,850.03,1700.06,2025-08-09
10807,101,32,2,806.52,1613.04,2025-08-09
406,15,22,1,687.05,687.05,2025-08-10
486,130,22,1,687.05,687.05,2025-08-10
858,429,27,1,918.74,918.74,2025-08-10
1147,198,33,1,400.45,400.45,2025-08-10
1192,410,1,1,1591.98,1591.98,2025-08-10
2150,449,5,2,750.67,1501.34,2025-08-10
2305,301,10,2,2876.08,5752.16,2025-08-10
2912,487,12,1,3884.15,3884.15,2025-08-10
3525,238,14,1,967.51,967.51,2025-08-10
3774,270,16,1,856.11,856.11,2025-08-10
4857,412,7,1,373.62,373.62,2025-08-10
5071,377,9,1,2464.29,2464.29,2025-08-10
5523,12,33,1,400.45,400.45,2025-08-10
5702,168,3,1,2968.18,2968.18,2025-08-10
6139,114,5,1,750.67,750.67,2025-08-10
7605,102,30,1,328.83,328.83,2025-08-10
10168,291,35,1,3867.68,3867.68,2025-08-10
11493,8,28,1,2129.8,2129.8,2025-08-10
168,168,6,1,750.58,750.58,2025-08-11
741,74,34,2,3803.21,7606.42,2025-08-11
919,156,21,1,2505.63,2505.63,2025-08-11
1820,360,3,1,2968.18,2968.18,2025-08-11
3290,111,23,1,1274.76,1274.76,2025-08-11
3727,44,23,1,1274.76,1274.76,2025-08-11
3742,105,30,1,328.83,328.83,2025-08-11
3802,444,20,1,1271.23,1271.23,2025-08-11
5258,270,12,1,3884.15,3884.15,2025-08-11
6851,487,9,1,2464.29,2464.29,2025-08-11
7657,350,15,1,850.03,850.03,2025-08-11
8354,450,28,1,2129.8,2129.8,2025-08-11
10536,365,9,2,2464.29,4928.58,2025-08-11
10657,257,33,1,400.45,400.45,2025-08-11
1378,497,21,1,2505.63,2505.63,2025-08-12
1677,464,22,2,687.05,1374.1,2025-08-12
2365,325,7,1,373.62,373.62,2025-08-12
3850,226,25,1,1905.87,1905.87,2025-08-12
3889,443,11,2,229.25,458.5,2025-08-12
4328,432,32,2,806.52,1613.04,2025-08-12
4364,261,22,1,687.05,687.05,2025-08-12
5575,72,31,1,2489.05,2489.05,2025-08-12
5818,153,26,1,3172.93,3172.93,2025-08-12
7674,218,1,1,1591.98,1591.98,2025-08-12
8170,343,11,2,229.25,458.5,2025-08-12
8269,213,33,1,400.45,400.45,2025-08-12
8507,450,6,1,750.58,750.58,2025-08-12
9653,466,10,1,2876.08,2876.08,2025-08-12
9812,222,28,1,2129.8,2129.8,2025-08-12
10225,135,10,1,2876.08,2876.08,2025-08-12
10585,210,30,1,328.83,328.83,2025-08-12
11277,247,23,1,1274.76,1274.76,2025-08-12
967,286,7,1,373.62,373.62,2025-08-13
2809,323,10,1,2876.08,2876.08,2025-08-13
2981,415,7,1,373.62,373.62,2025-08-13
3810,244,2,3,3810.25,11430.75,2025-08-13
3888,300,36,2,3262.33,6524.66,2025-08-13
4234,239,36,2,3262.33,6524.66,2025-08-13
5040,124,20,1,1271.23,1271.23,2025-08-13
6168,184,7,1,373.62,373.62,2025-08-13
6716,411,33,2,400.45,800.9,2025-08-13
7032,360,21,2,2505.63,5011.26,2025-08-13
8195,261,36,1,3262.33,3262.33,2025-08-13
8375,240,31,2,2489.05,4978.1,2025-08-13
9199,329,31,1,2489.05,2489.05,2025-08-13
9450,445,36,2,3262.33,6524.66,2025-08-13
9648,289,16,1,856.11,856.11,2025-08-13
396,454,35,1,3867.68,3867.68,2025-08-14
1102,214,22,1,687.05,687.05,2025-08-14
1789,157,30,2,328.83,657.66,2025-08-14
1927,355,12,2,3884.15,7768.3,2025-08-14
2467,440,19,1,1812.99,1812.99,2025-08-14
3618,148,29,1,2430.8,2430.8,2025-08-14
4774,402,27,1,918.74,918.74,2025-08-14
4835,169,8,1,3484.78,3484.78,2025-08-14
4964,191,17,2,1321.33,2642.66,2025-08-14
5034,83,6,1,750.58,750.58,2025-08-14
5128,323,10,1,2876.08,2876.08,2025-08-14
5503,279,28,2,2129.8,4259.6,2025-08-14
7588,489,22,2,687.05,1374.1,2025-08-14
8976,238,5,2,750.67,1501.34,2025-08-14
9006,483,33,1,400.45,400.45,2025-08-14
9435,350,12,1,3884.15,3884.15,2025-08-14
9719,78,5,1,750.67,750.67,2025-08-14
9763,376,32,1,806.52,806.52,2025-08-14
9891,210,26,1,3172.93,3172.93,2025-08-14
10900,379,23,1,1274.76,1274.76,2025-08-14
11293,78,21,1,2505.63,2505.63,2025-08-14
11649,370,9,1,2464.29,2464.29,2025-08-14
1101,151,25,1,1905.87,1905.87,2025-08-15
1309,347,29,1,2430.8,2430.8,2025-08-15
3416,406,26,2,3172.93,6345.86,2025-08-15
3474,75,12,1,3884.15,3884.15,2025-08-15
4684,205,12,1,3884.15,3884.15,2025-08-15
5084,85,14,1,967.51,967.51,2025-08-15
5935,257,36,1,3262.33,3262.33,2025-08-15
6144,53,4,1,2454.84,2454.84,2025-08-15
6698,74,26,1,3172.93,3172.93,2025-08-15
7299,53,33,3,400.45,1201.35,2025-08-15
7386,496,33,1,400.45,400.45,2025-08-15
8000,345,15,1,850.03,850.03,2025-08-15
9330,343,5,2,750.67,1501.34,2025-08-15
9969,80,10,1,2876.08,2876.08,2025-08-15
61,418,6,1,750.58,750.58,2025-08-16
194,232,8,1,3484.78,3484.78,2025-08-16
531,184,16,1,856.11,856.11,2025-08-16
1467,495,36,1,3262.33,3262.33,2025-08-16
5063,295,13,2,3354.9,6709.8,2025-08-16
5325,56,32,1,806.52,806.52,2025-08-16
5458,477,18,1,2170.31,2170.31,2025-08-16
5851,208,1,1,1591.98,1591.98,2025-08-16
5926,342,35,1,3867.68,3867.68,2025-08-16
7048,226,18,1,2170.31,2170.31,2025-08-16
7564,59,20,1,1271.23,1271.23,2025-08-16
9490,230,9,1,2464.29,2464.29,2025-08-16
10455,226,21,1,2505.63,2505.63,2025-08-16
10476,147,15,1,850.03,850.03,2025-08-16
10645,494,4,1,2454.84,2454.84,2025-08-16
11698,200,5,1,750.67,750.67,2025-08-16
561,152,4,1,2454.84,2454.84,2025-08-17
955,323,31,1,2489.05,2489.05,2025-08-17
1734,164,2,1,3810.25,3810.25,2025-08-17
2222,376,13,2,3354.9,6709.8,2025-08-17
2781,309,11,2,229.25,458.5,2025-08-17
3367,432,16,1,856.11,856.11,2025-08-17
4474,214,16,2,856.11,1712.22,2025-08-17
4956,407,14,2,967.51,1935.02,2025-08-17
5047,477,3,1,2968.18,2968.18,2025-08-17
5598,270,17,1,1321.33,1321.33,2025-08-17
6438,323,7,1,373.62,373.62,2025-08-17
8256,263,2,3,3810.25,11430.75,2025-08-17
9003,454,32,1,806.52,806.52,2025-08-17
10005,197,4,2,2454.84,4909.68,2025-08-17
10099,497,21,2,2505.63,5011.26,2025-08-17
10135,104,19,1,1812.99,1812.99,2025-08-17
11607,191,23,1,1274.76,1274.76,2025-08-17
771,38,30,2,328.83,657.66,2025-08-18
3415,102,10,2,2876.08,5752.16,2025-08-18
4106,169,13,1,3354.9,3354.9,2025-08-18
5376,377,36,2,3262.33,6524.66,2025-08-18
5808,412,11,3,229.25,687.75,2025-08-18
5822,35,9,1,2464.29,2464.29,2025-08-18
6912,390,26,1,3172.93,3172.93,2025-08-18
7491,8,28,1,2129.8,2129.8,2025-08-18
9391,13,16,1,856.11,856.11,2025-08-18
10522,104,18,2,2170.31,4340.62,2025-08-18
11819,34,34,1,3803.21,3803.21,2025-08-18
11841,151,26,2,3172.93,6345.86,2025-08-18
1702,379,20,2,1271.23,2542.46,2025-08-19
2291,229,21,1,2505.63,2505.63,2025-08-19
2602,206,23,1,1274.76,1274.76,2025-08-19
3132,200,10,1,2876.08,2876.08,2025-08-19
3556,496,30,1,328.83,328.83,2025-08-19
3719,365,24,1,1560.49,1560.49,2025-08-19
4286,410,31,1,2489.05,2489.05,2025-08-19
4407,286,15,1,850.03,850.03,2025-08-19
4973,168,25,1,1905.87,1905.87,2025-08-19
6405,464,18,1,2170.31,2170.31,2025-08-19
10181,229,13,2,3354.9,6709.8,2025-08-19
10234,129,19,2,1812.99,3625.98,2025-08-19
10526,78,11,1,229.25,229.25,2025-08-19
1025,212,1,1,1591.98,1591.98,2025-08-20
1094,38,7,1,373.62,373.62,2025-08-20
1105,69,14,1,967.51,967.51,2025-08-20
2750,490,27,1,918.74,918.74,2025-08-20
2780,489,31,2,2489.05,4978.1,2025-08-20
5555,441,36,1,3262.33,3262.33,2025-08-20
5717,238,14,1,967.51,967.51,2025-08-20
6095,3,18,1,2170.31,2170.31,2025-08-20
6500,399,25,1,1905.87,1905.87,2025-08-20
7494,141,15,1,850.03,850.03,2025-08-20
8836,120,36,1,3262.33,3262.33,2025-08-20
9572,176,7,2,373.62,747.24,2025-08-20
9708,474,33,1,400.45,400.45,2025-08-20
9850,26,8,1,3484.78,3484.78,2025-08-20
10756,434,15,1,850.03,850.03,2025-08-20
11744,415,10,1,2876.08,2876.08,2025-08-20
231,8,22,2,687.05,1374.1,2025-08-21
1466,230,26,1,3172.93,3172.93,2025-08-21
2246,147,13,1,3354.9,3354.9,2025-08-21
2357,143,15,1,850.03,850.03,2025-08-21
2715,406,35,2,3867.68,7735.36,2025-08-21
3200,213,28,3,2129.8,6389.4,2025-08-21
4100,207,4,3,2454.84,7364.52,2025-08-21
6252,489,18,2,2170.31,4340.62,2025-08-21
6947,267,33,1,400.45,400.45,2025-08-21
7469,483,11,2,229.25,458.5,2025-08-21
8342,168,28,1,2129.8,2129.8,2025-08-21
8723,438,21,1,2505.63,2505.63,2025-08-21
9713,237,33,1,400.45,400.45,2025-08-21
10032,114,11,1,229.25,229.25,2025-08-21
11021,225,15,2,850.03,1700.06,2025-08-21
11551,130,4,1,2454.84,2454.84,2025-08-21
351,455,5,1,750.67,750.67,2025-08-22
2773,92,12,1,3884.15,3884.15,2025-08-22
3090,443,27,1,918.74,918.74,2025-08-22
3305,191,30,1,328.83,328.83,2025-08-22
3631,454,2,1,3810.25,3810.25,2025-08-22
4592,175,26,1,3172.93,3172.93,2025-08-22
5470,111,1,1,1591.98,1591.98,2025-08-22
6687,303,30,3,328.83,986.49,2025-08-22
7140,291,3,1,2968.18,2968.18,2025-08-22
7419,284,28,1,2129.8,2129.8,2025-08-22
9952,369,16,2,856.11,1712.22,2025-08-22
11226,370,23,1,1274.76,1274.76,2025-08-22
11818,471,33,1,400.45,400.45,2025-08-22
297,473,25,1,1905.87,1905.87,2025-08-23
385,406,1,1,1591.98,1591.98,2025-08-23
1165,383,23,3,1274.76,3824.28,2025-08-23
2292,143,18,1,2170.31,2170.31,2025-08-23
2399,500,36,1,3262.33,3262.33,2025-08-23
2408,137,30,1,328.83,328.83,2025-08-23
2681,241,19,2,1812.99,3625.98,2025-08-23
3711,278,7,1,373.62,373.62,2025-08-23
3752,245,25,1,1905.87,1905.87,2025-08-23
7085,101,5,1,750.67,750.67,2025-08-23
7105,121,32,2,806.52,1613.04,2025-08-23
7369,386,32,2,806.52,1613.04,2025-08-23
8019,368,11,1,229.25,229.25,2025-08-23
8318,226,11,1,229.25,229.25,2025-08-23
8732,416,8,1,3484.78,3484.78,2025-08-23
9154,305,18,1,2170.31,2170.31,2025-08-23
9595,138,35,2,3867.68,7735.36,2025-08-23
10731,316,34,1,3803.21,3803.21,2025-08-23
11106,278,32,1,806.52,806.52,2025-08-23
11158,78,35,1,3867.68,3867.68,2025-08-23
11254,34,26,1,3172.93,3172.93,2025-08-23
11349,450,35,1,3867.68,3867.68,2025-08-23
11954,179,24,1,1560.49,1560.49,2025-08-23
263,446,4,1,2454.84,2454.84,2025-08-24
929,370,24,2,1560.49,3120.98,2025-08-24
1430,487,16,1,856.11,856.11,2025-08-24
1570,367,5,1,750.67,750.67,2025-08-24
1802,51,7,1,373.62,373.62,2025-08-24
2075,402,22,1,687.05,687.05,2025-08-24
3482,440,14,2,967.51,1935.02,2025-08-24
3922,164,9,1,2464.29,2464.29,2025-08-24
5756,360,21,1,2505.63,2505.63,2025-08-24
5919,284,1,2,1591.98,3183.96,2025-08-24
6736,216,14,1,967.51,967.51,2025-08-24
7460,336,7,1,373.62,373.62,2025-08-24
7574,347,6,1,750.58,750.58,2025-08-24
7846,160,6,1,750.58,750.58,2025-08-24
9151,102,35,1,3867.68,3867.68,2025-08-24
9573,38,3,1,2968.18,2968.18,2025-08-24
11039,483,32,1,806.52,806.52,2025-08-24
11755,350,28,1,2129.8,2129.8,2025-08-24
315,147,36,1,3262.33,3262.33,2025-08-25
1894,370,36,1,3262.33,3262.33,2025-08-25
2601,152,11,1,229.25,229.25,2025-08-25
2837,355,4,1,2454.84,2454.84,2025-08-25
3181,430,2,1,3810.25,3810.25,2025-08-25
4649,123,2,1,3810.25,3810.25,2025-08-25
6942,119,1,1,1591.98,1591.98,2025-08-25
7230,207,7,1,373.62,373.62,2025-08-25
7967,409,27,1,918.74,918.74,2025-08-25
10303,222,14,1,967.51,967.51,2025-08-25
10373,500,20,2,1271.23,2542.46,2025-08-25
10637,280,10,1,2876.08,2876.08,2025-08-25
10867,241,32,3,806.52,2419.56,2025-08-25
11520,450,6,2,750.58,1501.16,2025-08-25
501,412,31,1,2489.05,2489.05,2025-08-26
2032,483,3,1,2968.18,2968.18,2025-08-26
2547,418,7,2,373.62,747.24,2025-08-26
2858,210,17,1,1321.33,1321.33,2025-08-26
3431,147,1,1,1591.98,1591.98,2025-08-26
6265,212,4,1,2454.84,2454.84,2025-08-26
6986,288,14,1,967.51,967.51,2025-08-26
8715,102,30,2,328.83,657.66,2025-08-26
10625,272,35,1,3867.68,3867.68,2025-08-26
11836,226,27,1,918.74,918.74,2025-08-26
11847,376,8,1,3484.78,3484.78,2025-08-26
11971,331,11,1,229.25,229.25,2025-08-26
87,471,23,1,1274.76,1274.76,2025-08-27
1811,237,20,1,1271.23,1271.23,2025-08-27
2959,143,31,1,2489.05,2489.05,2025-08-27
3418,206,24,1,1560.49,1560.49,2025-08-27
3517,328,17,1,1321.33,1321.33,2025-08-27
